6.071645415907711346e-04,9.860352155434122245e-01
1.214329083181542269e-03,9.732847601700060913e-01
1.821493624772313295e-03,9.550698239222829011e-01
2.428658166363084538e-03,9.477838494231937139e-01
3.035822707953855348e-03,9.301760777170613448e-01
3.642987249544626591e-03,9.156041287188828592e-01
4.250151791135397400e-03,9.095324833029750922e-01
4.857316332726169077e-03,9.010321797207042627e-01
5.464480874316939886e-03,8.882817243472981295e-01
6.071645415907710695e-03,8.761384335154827063e-01
6.678809957498482372e-03,8.646023072252579933e-01
7.285974499089253181e-03,8.561020036429872748e-01
7.893139040680023991e-03,8.451730418943533829e-01
8.500303582270794800e-03,8.384942319368549057e-01
9.107468123861567344e-03,8.336369156041286699e-01
9.714632665452338153e-03,8.312082574377656075e-01
1.032179720704310896e-02,8.245294474802671303e-01
1.092896174863387977e-02,8.190649666059501843e-01
1.153612629022465058e-02,8.075288403157255823e-01
1.214329083181542139e-02,8.051001821493625199e-01
1.275045537340619393e-02,7.929568913175470968e-01
1.335761991499696474e-02,7.868852459016393297e-01
1.396478445658773555e-02,7.808136004857316737e-01
1.457194899817850636e-02,7.656344869459623670e-01
1.517911353976927717e-02,7.583485124468730687e-01
1.578627808136004798e-02,7.462052216150576456e-01
1.639344262295082053e-02,7.431693989071038731e-01
1.700060716454158960e-02,7.413479052823315207e-01
1.760777170613236214e-02,7.364905889496053959e-01
1.821493624772313469e-02,7.310261080752884499e-01
1.882210078931390376e-02,7.255616272009715040e-01
1.942926533090467631e-02,7.194899817850637369e-01
2.003642987249544538e-02,7.170613236187006745e-01
2.064359441408621793e-02,7.091681845780206661e-01
2.125075895567698700e-02,7.049180327868852514e-01
2.185792349726775954e-02,6.988463873709774843e-01
2.246508803885853209e-02,6.976320582877959531e-01
2.307225258044930116e-02,6.897389192471159447e-01
2.367941712204007371e-02,6.830601092896174675e-01
2.428658166363084278e-02,6.745598057073466380e-01
2.489374620522161533e-02,6.690953248330298031e-01
2.550091074681238787e-02,6.642380085003035672e-01
2.610807528840315694e-02,6.545233758348512065e-01
2.671523982999392949e-02,6.411657559198542522e-01
2.732240437158469856e-02,6.338797814207650649e-01
2.792956891317547111e-02,6.290224650880388291e-01
2.853673345476624018e-02,6.259866423800850566e-01
2.914389799635701273e-02,6.223436551305403519e-01
2.975106253794778527e-02,6.168791742562234059e-01
3.035822707953855434e-02,6.108075288403157499e-01
3.096539162112932689e-02,6.023072252580449204e-01
3.157255616272009596e-02,5.998785670916818580e-01
3.217972070431086851e-02,5.980570734669095057e-01
3.278688524590164105e-02,5.944140862173649120e-01
3.339404978749241359e-02,5.834851244687310201e-01
3.400121432908317920e-02,5.798421372191864265e-01
3.460837887067395174e-02,5.774134790528233641e-01
3.521554341226472429e-02,5.768063145112325429e-01
3.582270795385549683e-02,5.737704918032786594e-01
3.642987249544626938e-02,5.713418336369155970e-01
3.703703703703703498e-02,5.707346690953248869e-01
3.764420157862780753e-02,5.670916818457801822e-01
3.825136612021858007e-02,5.640558591378262987e-01
3.885853066180935261e-02,5.616272009714632363e-01
3.946569520340011822e-02,5.585913782635094638e-01
4.007285974499089076e-02,5.561627200971462903e-01
4.068002428658166331e-02,5.519125683060108756e-01
4.128718882817243585e-02,5.343047965998786175e-01
4.189435336976320839e-02,5.336976320582877964e-01
4.250151791135397400e-02,5.251973284760169669e-01
4.310868245294474654e-02,5.203400121432908421e-01
4.371584699453551909e-02,5.185185185185184897e-01
4.432301153612629163e-02,5.136612021857923649e-01
4.493017607771706418e-02,5.088038858530661290e-01
4.553734061930782978e-02,4.948391013964784646e-01
4.614450516089860233e-02,4.905889496053430499e-01
4.675166970248937487e-02,4.899817850637522842e-01
4.735883424408014741e-02,4.826958105646630415e-01
4.796599878567091996e-02,4.760170006071645643e-01
4.857316332726168556e-02,4.735883424408014464e-01
4.918032786885245811e-02,4.705525197328476184e-01
4.978749241044323065e-02,4.650880388585306724e-01
5.039465695203400319e-02,4.638737097753491412e-01
5.100182149362477574e-02,4.571948998178506640e-01
5.160898603521554134e-02,4.547662416514875461e-01
5.221615057680631389e-02,4.474802671523983033e-01
5.282331511839708643e-02,4.468731026108075377e-01
5.343047965998785898e-02,4.450516089860352409e-01
5.403764420157862458e-02,4.377656344869459426e-01
5.464480874316939712e-02,4.207650273224043946e-01
5.525197328476016967e-02,4.165148755312689799e-01
5.585913782635094221e-02,4.086217364905889715e-01
5.646630236794171476e-02,4.068002428658166192e-01
5.707346690953248036e-02,4.025500910746812600e-01
5.768063145112325291e-02,3.885853066180934845e-01
5.828779599271402545e-02,3.861566484517304221e-01
5.889496053430479799e-02,3.837279902853673597e-01
5.950212507589557054e-02,3.770491803278688270e-01
