6.071645415907711346e-04,9.990892531876138793e-01
1.214329083181542269e-03,9.981177899210688098e-01
1.821493624772313295e-03,9.973284760170005869e-01
2.428658166363084538e-03,9.966605950212507059e-01
3.035822707953854480e-03,9.952641165755919950e-01
3.642987249544626591e-03,9.944748026715241052e-01
4.250151791135398267e-03,9.931997571341832920e-01
4.857316332726169077e-03,9.920461445051609317e-01
5.464480874316939019e-03,9.907103825136611697e-01
6.071645415907708961e-03,9.899817850637522287e-01
6.678809957498481505e-03,9.892531876138433988e-01
7.285974499089253181e-03,9.875531268973891663e-01
7.893139040680023991e-03,9.855494839101395232e-01
8.500303582270796535e-03,9.846387370977534026e-01
9.107468123861569079e-03,9.833029751062538626e-01
9.714632665452338153e-03,9.824529447480266908e-01
1.032179720704311070e-02,9.813600485731633905e-01
1.092896174863387804e-02,9.805707346690952786e-01
1.153612629022464885e-02,9.799028536733453976e-01
1.214329083181541792e-02,9.780206435944140964e-01
1.275045537340619047e-02,9.771098967820277537e-01
1.335761991499696301e-02,9.761991499696418551e-01
1.396478445658773555e-02,9.754705525197330251e-01
1.457194899817850636e-02,9.748633879781419820e-01
1.517911353976927717e-02,9.741955069823921010e-01
1.578627808136004798e-02,9.732240437158469204e-01
1.639344262295082053e-02,9.715239829993929099e-01
1.700060716454159307e-02,9.707346690953249091e-01
1.760777170613236561e-02,9.684274438372797444e-01
1.821493624772313816e-02,9.675166970248936238e-01
1.882210078931390376e-02,9.669095324833030247e-01
1.942926533090467631e-02,9.652094717668489032e-01
2.003642987249544885e-02,9.641772920461446628e-01
2.064359441408622139e-02,9.632058287795991491e-01
2.125075895567699047e-02,9.624772313296902082e-01
2.185792349726775607e-02,9.600485731633272568e-01
2.246508803885853556e-02,9.582877959927142975e-01
2.307225258044929769e-02,9.570127504553734843e-01
2.367941712204007024e-02,9.558591378263509020e-01
2.428658166363083584e-02,9.551912568306010209e-01
2.489374620522160839e-02,9.539162112932604298e-01
2.550091074681238093e-02,9.525804493017608898e-01
2.610807528840315347e-02,9.512446873102610168e-01
2.671523982999392602e-02,9.494839101396478354e-01
2.732240437158469856e-02,9.488160291438978433e-01
2.792956891317547111e-02,9.462659380692167721e-01
2.853673345476624018e-02,9.454159077109897114e-01
2.914389799635701273e-02,9.445051608986035907e-01
2.975106253794778527e-02,9.430479659987858199e-01
3.035822707953855434e-02,9.418336369156040666e-01
3.096539162112932689e-02,9.410443230115360658e-01
3.157255616272009596e-02,9.401335761991499451e-01
3.217972070431086851e-02,9.392228293867638245e-01
3.278688524590164105e-02,9.377656344869460536e-01
3.339404978749241359e-02,9.370370370370370017e-01
3.400121432908318614e-02,9.363084395871280607e-01
3.460837887067395868e-02,9.357012750455373506e-01
3.521554341226473123e-02,9.343047965998785287e-01
3.582270795385549683e-02,9.335761991499696988e-01
3.642987249544627631e-02,9.324225865209472275e-01
3.703703703703702804e-02,9.316332726168791156e-01
3.764420157862780753e-02,9.309653916211294566e-01
3.825136612021857313e-02,9.300546448087431139e-01
3.885853066180935261e-02,9.293260473588342840e-01
3.946569520340011822e-02,9.284760170006072233e-01
4.007285974499089770e-02,9.274438372799029828e-01
4.068002428658166331e-02,9.264723740133575802e-01
4.128718882817244279e-02,9.233151183970856879e-01
4.189435336976320839e-02,9.222222222222222765e-01
4.250151791135398094e-02,9.212507589556770959e-01
