8.244023083264633315e-04,9.990931574608411525e-01
1.648804616652926663e-03,9.981038746908489356e-01
2.473206924979389019e-03,9.958779884583678355e-01
3.297609233305853326e-03,9.945589447650452497e-01
4.122011541632316332e-03,9.928276999175597028e-01
4.946413849958778038e-03,9.914262159934047469e-01
5.770816158285244947e-03,9.904369332234128631e-01
6.595218466611706652e-03,9.893652102225886091e-01
7.419620774938170960e-03,9.879637262984335422e-01
8.244023083264632665e-03,9.871393239901071759e-01
9.068425391591096105e-03,9.814509480626545379e-01
9.892827699917556075e-03,9.801319043693322852e-01
1.071723000824402472e-02,9.787304204451772183e-01
1.154163231657048989e-02,9.768342951360264870e-01
1.236603462489694986e-02,9.759274525968673064e-01
1.319043693322341330e-02,9.751030502885407181e-01
1.401483924154987327e-02,9.715581203627370321e-01
1.483924154987634192e-02,9.700741962077492619e-01
1.566364385820280536e-02,9.690024732069248969e-01
1.648804616652926533e-02,9.676009892827700520e-01
1.731244847485572877e-02,9.659521846661170974e-01
1.813685078318219221e-02,9.645507007419621415e-01
1.896125309150865565e-02,9.635614179719704797e-01
1.978565539983511215e-02,9.626545754328111881e-01
2.061005770816158253e-02,9.605935696619950503e-01
2.143446001648804944e-02,9.591920857378400944e-01
2.225886232481450941e-02,9.575432811211871398e-01
2.308326463314097979e-02,9.567188788128606625e-01
2.390766694146742935e-02,9.553173948887057065e-01
2.473206924979389973e-02,9.539159109645506396e-01
2.555647155812036664e-02,9.525144270403956837e-01
2.638087386644682661e-02,9.512778235779059122e-01
2.720527617477329699e-02,9.497114591920855498e-01
2.802967848309974655e-02,9.480626545754328172e-01
2.885408079142621693e-02,9.465787304204452690e-01
2.967848309975268384e-02,9.457543281121186807e-01
3.050288540807914381e-02,9.446826051112943157e-01
3.132728771640561072e-02,9.438582028029678384e-01
3.215169002473206722e-02,9.422918384171475870e-01
3.297609233305853066e-02,9.406430338004947433e-01
3.380049464138498716e-02,9.384995877988459023e-01
3.462489694971145754e-02,9.375927452596867218e-01
3.544929925803792098e-02,9.353668590272052885e-01
3.627370156636438442e-02,9.335531739488872605e-01
3.709810387469084786e-02,9.318219291014014916e-01
3.792250618301731130e-02,9.302555647155813512e-01
3.874690849134376780e-02,9.280296784830996959e-01
3.957131079967022430e-02,9.271228359439406264e-01
4.039571310799670162e-02,9.247320692497938976e-01
4.122011541632316506e-02,9.238252267106347171e-01
4.204451772464964238e-02,9.220939818631491702e-01
4.286892003297609888e-02,9.211871393239901007e-01
4.369332234130254150e-02,9.192085737840064441e-01
4.451772464962901882e-02,9.183841714756801888e-01
4.534212695795548226e-02,9.164880461665292355e-01
4.616652926628195958e-02,9.148392415498762809e-01
4.699093157460840220e-02,9.132728771640561405e-01
4.781533388293485870e-02,9.118713932399009625e-01
4.863973619126133602e-02,9.089859851607585695e-01
4.946413849958779946e-02,9.065952184666116187e-01
5.028854080791427678e-02,9.046166529266282952e-01
5.111294311624073328e-02,9.031327287716405250e-01
5.193734542456717590e-02,9.017312448474855691e-01
5.276174773289365322e-02,8.999999999999999112e-01
5.358615004122011666e-02,8.985985160758449553e-01
5.441055234954659398e-02,8.977741137675184779e-01
5.523495465787303660e-02,8.958779884583677466e-01
5.605935696619949310e-02,8.948887056883758628e-01
5.688375927452597042e-02,8.937345424567189056e-01
5.770816158285243386e-02,8.921681780708986542e-01
5.853256389117891118e-02,8.913437757625720659e-01
5.935696619950536768e-02,8.903544929925805151e-01
6.018136850783181030e-02,8.892003297609233359e-01
6.100577081615828762e-02,8.883759274525969696e-01
6.183017312448475106e-02,8.875515251442703812e-01
6.265457543281122144e-02,8.861500412201154253e-01
6.347897774113765712e-02,8.850783182192909493e-01
6.430338004946413444e-02,8.841714756801318797e-01
6.512778235779059788e-02,8.824402308326462219e-01
6.595218466611706132e-02,8.799670239076669009e-01
6.677658697444353864e-02,8.786479802143445372e-01
6.760098928276997432e-02,8.774113767518549878e-01
6.842539159109645164e-02,8.749381698268754448e-01
6.924979389942291508e-02,8.738664468260511908e-01
7.007419620774937852e-02,8.723825226710634206e-01
7.089859851607584196e-02,8.710634789777410569e-01
7.172300082440229152e-02,8.699917559769166919e-01
7.254740313272876884e-02,8.689200329760923269e-01
7.337180544105523228e-02,8.675185490519373710e-01
7.419620774938169572e-02,8.661995053586151183e-01
7.502061005770817304e-02,8.653751030502884189e-01
7.584501236603462260e-02,8.643858202802968682e-01
7.666941467436108604e-02,8.631492168178070967e-01
7.749381698268753560e-02,8.610057708161581447e-01
7.831821929101399904e-02,8.601813685078318894e-01
7.914262159934044860e-02,8.590272052761745991e-01
7.996702390766692592e-02,8.565539983511953892e-01
8.079142621599340324e-02,8.554822753503709132e-01
8.161582852431986668e-02,8.530915086562241845e-01
8.244023083264633012e-02,8.511953833470733422e-01
8.326463314097280743e-02,8.503709810387469759e-01
8.408903544929928475e-02,8.494641384995877953e-01
8.491343775762573431e-02,8.484748557295960225e-01
8.573784006595219775e-02,8.448474855729596333e-01
8.656224237427863344e-02,8.434460016488045664e-01
8.738664468260508300e-02,8.426215993404782001e-01
8.821104699093156032e-02,8.417971970321517228e-01
8.903544929925803764e-02,8.408079142621599500e-01
8.985985160758450108e-02,8.398186314921681772e-01
9.068425391591096452e-02,8.358615004122011971e-01
